player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Romain Faivre,BR,/en/players/745ca0a3/Romain-Faivre,0.95,745ca0a3,https://fbref.com/req/202302030/images/headshots/745ca0a3_2022.jpg,BR,/en/players/745ca0a3/Romain-Faivre,0.5,745ca0a3
Badredine Bouanani,NI,/en/players/0400dd2f/Badredine-Bouanani,0.95,0400dd2f,https://fbref.com/req/202302030/images/headshots/0400dd2f_2022.jpg,NI,/en/players/0400dd2f/Badredine-Bouanani,1.86,0400dd2f
Fabián Ruiz Peña,PA,/en/players/c0c7ff58/Fabian-Ruiz-Pena,0.93,c0c7ff58,https://fbref.com/req/202302030/images/headshots/c0c7ff58_2022.jpg,PA,/en/players/c0c7ff58/Fabian-Ruiz-Pena,-0.29,c0c7ff58
Nemanja Matić,LY,/en/players/eb7822d7/Nemanja-Matic,0.92,eb7822d7,https://fbref.com/req/202302030/images/headshots/eb7822d7_2022.jpg,LY,/en/players/eb7822d7/Nemanja-Matic,-0.36,eb7822d7
Hicham Boudaoui,NI,/en/players/f9d5908e/Hicham-Boudaoui,0.9,f9d5908e,https://fbref.com/req/202302030/images/headshots/f9d5908e_2022.jpg,NI,/en/players/f9d5908e/Hicham-Boudaoui,0.31,f9d5908e
Tino Kadewere,NA,/en/players/7d08063d/Tino-Kadewere,0.9,7d08063d,https://fbref.com/req/202302030/images/headshots/7d08063d_2022.jpg,NA,/en/players/7d08063d/Tino-Kadewere,-0.52,7d08063d
Lamine Fomba,SA,/en/players/2145368f/Lamine-Fomba,0.88,2145368f,https://fbref.com/req/202302030/images/headshots/2145368f_2022.jpg,SA,/en/players/2145368f/Lamine-Fomba,-0.29,2145368f
Angelo Fulgini,LE,/en/players/4b96c347/Angelo-Fulgini,0.88,4b96c347,https://fbref.com/req/202302030/images/headshots/4b96c347_2022.jpg,LE,/en/players/4b96c347/Angelo-Fulgini,-0.15,4b96c347
Jordan James,RE,/en/players/f719ad7f/Jordan-James,0.86,f719ad7f,https://fbref.com/req/202302030/images/headshots/f719ad7f_2022.jpg,RE,/en/players/f719ad7f/Jordan-James,-0.01,f719ad7f
Zinedine Ferhat,AN,/en/players/005c0807/Zinedine-Ferhat,0.85,005c0807,https://fbref.com/req/202302030/images/headshots/005c0807_2022.jpg,AN,/en/players/005c0807/Zinedine-Ferhat,0.01,005c0807
Joseph Okumu,RE,/en/players/039f1983/Joseph-Okumu,0.84,039f1983,https://fbref.com/req/202302030/images/headshots/039f1983_2022.jpg,RE,/en/players/039f1983/Joseph-Okumu,-0.75,039f1983
Corentin Tolisso,LY,/en/players/652d4c37/Corentin-Tolisso,0.84,652d4c37,https://fbref.com/req/202302030/images/headshots/652d4c37_2022.jpg,LY,/en/players/652d4c37/Corentin-Tolisso,-0.9,652d4c37
Przemysław Frankowski,LE,/en/players/00a8d210/Przemyslaw-Frankowski,0.82,00a8d210,https://fbref.com/req/202302030/images/headshots/00a8d210_2022.jpg,LE,/en/players/00a8d210/Przemyslaw-Frankowski,-0.2,00a8d210
Anass Zaroury,LE,/en/players/07d65234/Anass-Zaroury,0.82,07d65234,https://fbref.com/req/202302030/images/headshots/07d65234_2022.jpg,LE,/en/players/07d65234/Anass-Zaroury,0.77,07d65234
Pedro Chirivella,NA,/en/players/68a26d51/Pedro-Chirivella,0.82,68a26d51,https://fbref.com/req/202302030/images/headshots/68a26d51_2022.jpg,NA,/en/players/68a26d51/Pedro-Chirivella,-1.25,68a26d51
Benjamin Bouchouari,SA,/en/players/599f9013/Benjamin-Bouchouari,0.82,599f9013,https://fbref.com/req/202302030/images/headshots/599f9013_2022.jpg,SA,/en/players/599f9013/Benjamin-Bouchouari,-0.14,599f9013
Mason Greenwood,MA,/en/players/58eee997/Mason-Greenwood,0.81,58eee997,https://fbref.com/req/202302030/images/headshots/58eee997_2022.jpg,MA,/en/players/58eee997/Mason-Greenwood,1.11,58eee997
Jordan Ferri,MO,/en/players/375622c5/Jordan-Ferri,0.77,375622c5,https://fbref.com/req/202302030/images/headshots/375622c5_2022.jpg,MO,/en/players/375622c5/Jordan-Ferri,-1.03,375622c5
Hákon Arnar Haraldsson,LI,/en/players/e2ae54db/Hakon-Arnar-Haraldsson,0.77,e2ae54db,https://fbref.com/req/202302030/images/headshots/e2ae54db_2022.jpg,LI,/en/players/e2ae54db/Hakon-Arnar-Haraldsson,0.25,e2ae54db
Azor Matusiwa,RE,/en/players/a17a94d6/Azor-Matusiwa,0.77,a17a94d6,https://fbref.com/req/202302030/images/headshots/a17a94d6_2022.jpg,RE,/en/players/a17a94d6/Azor-Matusiwa,-1.01,a17a94d6
Jon Rowe,MA,/en/players/8c12f884/Jon-Rowe,0.76,8c12f884,https://fbref.com/req/202302030/images/headshots/8c12f884_2022.jpg,MA,/en/players/8c12f884/Jon-Rowe,1.02,8c12f884
Jordan Veretout,LY,/en/players/4a56052c/Jordan-Veretout,0.76,4a56052c,https://fbref.com/req/202302030/images/headshots/4a56052c_2022.jpg,LY,/en/players/4a56052c/Jordan-Veretout,-0.03,4a56052c
Lassine Sinayoko,AU,/en/players/5e5249c8/Lassine-Sinayoko,0.75,5e5249c8,https://fbref.com/req/202302030/images/headshots/5e5249c8_2022.jpg,AU,/en/players/5e5249c8/Lassine-Sinayoko,1.11,5e5249c8
Lee Kang-in,PA,/en/players/8455ad90/Lee-Kang-in,0.71,8455ad90,https://fbref.com/req/202302030/images/headshots/8455ad90_2022.jpg,PA,/en/players/8455ad90/Lee-Kang-in,0.03,8455ad90
Luis Henrique,MA,/en/players/f36d5624/Luis-Henrique,0.69,f36d5624,https://fbref.com/req/202302030/images/headshots/f36d5624_2022.jpg,MA,/en/players/f36d5624/Luis-Henrique,0.88,f36d5624
Yvann Macon,SA,/en/players/0bb6e193/Yvann-Macon,0.64,0bb6e193,https://fbref.com/req/202302030/images/headshots/0bb6e193_2022.jpg,SA,/en/players/0bb6e193/Yvann-Macon,0.62,0bb6e193
Matthis Abline,NA,/en/players/0e46fa2f/Matthis-Abline,0.63,0e46fa2f,https://fbref.com/req/202302030/images/headshots/0e46fa2f_2022.jpg,NA,/en/players/0e46fa2f/Matthis-Abline,1.38,0e46fa2f
Douglas,NA,/en/players/301c287b/Douglas,0.63,301c287b,https://fbref.com/req/202302030/images/headshots/301c287b_2022.jpg,NA,/en/players/301c287b/Douglas,-1.12,301c287b
Joshua King,TO,/en/players/43458538/Joshua-King,0.62,43458538,https://fbref.com/req/202302030/images/headshots/43458538_2022.jpg,TO,/en/players/43458538/Joshua-King,1.4,43458538
Joris Chotard,MO,/en/players/7909ffa4/Joris-Chotard,0.62,7909ffa4,https://fbref.com/req/202302030/images/headshots/7909ffa4_2022.jpg,MO,/en/players/7909ffa4/Joris-Chotard,-0.47,7909ffa4
Musa Al-Taamari,MO,/en/players/f15f8b2b/Musa-Al-Taamari,0.61,f15f8b2b,https://fbref.com/req/202302030/images/headshots/f15f8b2b_2022.jpg,MO,/en/players/f15f8b2b/Musa-Al-Taamari,2.71,f15f8b2b
Musa Al-Taamari,MO,/en/players/f15f8b2b/Musa-Al-Taamari,0.61,f15f8b2b,https://fbref.com/req/202302030/images/headshots/f15f8b2b_2022.jpg,RE,/en/players/f15f8b2b/Musa-Al-Taamari,2.54,f15f8b2b
Abdoulaye Touré,LE,/en/players/ef7cd87a/Abdoulaye-Toure,0.6,ef7cd87a,https://fbref.com/req/202302030/images/headshots/ef7cd87a_2022.jpg,LE,/en/players/ef7cd87a/Abdoulaye-Toure,-1.07,ef7cd87a
André Gomes,LI,/en/players/1961b2aa/Andre-Gomes,0.6,1961b2aa,https://fbref.com/req/202302030/images/headshots/1961b2aa_2022.jpg,LI,/en/players/1961b2aa/Andre-Gomes,-0.89,1961b2aa
Djibril Sidibé,TO,/en/players/4c5b714f/Djibril-Sidibe,0.58,4c5b714f,https://fbref.com/req/202302030/images/headshots/4c5b714f_2022.jpg,TO,/en/players/4c5b714f/Djibril-Sidibe,-1.19,4c5b714f
Romain Del Castillo,BR,/en/players/0be95d34/Romain-Del-Castillo,0.57,0be95d34,https://fbref.com/req/202302030/images/headshots/0be95d34_2022.jpg,BR,/en/players/0be95d34/Romain-Del-Castillo,0.15,0be95d34
Lamine Camara,MO,/en/players/19c2ffa4/Lamine-Camara,0.56,19c2ffa4,https://fbref.com/req/202302030/images/headshots/19c2ffa4_2022.jpg,MO,/en/players/19c2ffa4/Lamine-Camara,-0.76,19c2ffa4
Wesley Saïd,LE,/en/players/90fcf472/Wesley-Said,0.56,90fcf472,https://fbref.com/req/202302030/images/headshots/90fcf472_2022.jpg,LE,/en/players/90fcf472/Wesley-Said,0.19,90fcf472
Sofiane Diop,NI,/en/players/19053e31/Sofiane-Diop,0.54,19053e31,https://fbref.com/req/202302030/images/headshots/19053e31_2022.jpg,NI,/en/players/19053e31/Sofiane-Diop,-0.26,19053e31
Moses Simon,NA,/en/players/5f3eaaf5/Moses-Simon,0.54,5f3eaaf5,https://fbref.com/req/202302030/images/headshots/5f3eaaf5_2022.jpg,NA,/en/players/5f3eaaf5/Moses-Simon,3.84,5f3eaaf5
Saïd Benrahma,LY,/en/players/5a04fd92/Said-Benrahma,0.53,5a04fd92,https://fbref.com/req/202302030/images/headshots/5a04fd92_2022.jpg,LY,/en/players/5a04fd92/Said-Benrahma,1.96,5a04fd92
Marco Asensio,PA,/en/players/45af8a54/Marco-Asensio,0.53,45af8a54,https://fbref.com/req/202302030/images/headshots/45af8a54_2022.jpg,PA,/en/players/45af8a54/Marco-Asensio,0.31,45af8a54
Yaya Kader Fofana,RE,/en/players/cedc53d2/Yaya-Kader-Fofana,0.51,cedc53d2,https://fbref.com/req/202302030/images/headshots/cedc53d2_2022.jpg,RE,/en/players/cedc53d2/Yaya-Kader-Fofana,0.71,cedc53d2
Abner,LY,/en/players/7f9c5d2d/Abner,0.49,7f9c5d2d,https://fbref.com/req/202302030/images/headshots/7f9c5d2d_2022.jpg,LY,/en/players/7f9c5d2d/Abner,0.31,7f9c5d2d
Soungoutou Magassa,MO,/en/players/dfc5d4fa/Soungoutou-Magassa,0.48,dfc5d4fa,https://fbref.com/req/202302030/images/headshots/dfc5d4fa_2022.jpg,MO,/en/players/dfc5d4fa/Soungoutou-Magassa,-1.0,dfc5d4fa
Elisha Owusu,AU,/en/players/e2781082/Elisha-Owusu,0.48,e2781082,https://fbref.com/req/202302030/images/headshots/e2781082_2022.jpg,AU,/en/players/e2781082/Elisha-Owusu,-1.03,e2781082
Pablo Rosario,NI,/en/players/1a6b7ea4/Pablo-Rosario,0.47,1a6b7ea4,https://fbref.com/req/202302030/images/headshots/1a6b7ea4_2022.jpg,NI,/en/players/1a6b7ea4/Pablo-Rosario,-0.7,1a6b7ea4
Issa Soumaré,LE,/en/players/1d8aa290/Issa-Soumare,0.47,1d8aa290,https://fbref.com/req/202302030/images/headshots/1d8aa290_2022.jpg,LE,/en/players/1d8aa290/Issa-Soumare,1.08,1d8aa290
Mama Samba Baldé,LY,/en/players/fb14aa28/Mama-Samba-Balde,0.47,fb14aa28,https://fbref.com/req/202302030/images/headshots/fb14aa28_2022.jpg,BR,/en/players/fb14aa28/Mama-Samba-Balde,1.71,fb14aa28
Mama Samba Baldé,LY,/en/players/fb14aa28/Mama-Samba-Balde,0.47,fb14aa28,https://fbref.com/req/202302030/images/headshots/fb14aa28_2022.jpg,LY,/en/players/fb14aa28/Mama-Samba-Balde,0.51,fb14aa28
Kamory Doumbia,BR,/en/players/9226aa22/Kamory-Doumbia,0.47,9226aa22,https://fbref.com/req/202302030/images/headshots/9226aa22_2022.jpg,BR,/en/players/9226aa22/Kamory-Doumbia,-0.82,9226aa22
Issiaga Sylla,MO,/en/players/b99bec05/Issiaga-Sylla,0.45,b99bec05,https://fbref.com/req/202302030/images/headshots/b99bec05_2022.jpg,MO,/en/players/b99bec05/Issiaga-Sylla,0.9,b99bec05
Andrey Santos,ST,/en/players/dd745366/Andrey-Santos,0.43,dd745366,https://fbref.com/req/202302030/images/headshots/dd745366_2022.jpg,ST,/en/players/dd745366/Andrey-Santos,-0.62,dd745366
Félix Lemaréchal,ST,/en/players/8ca9415f/Felix-Lemarechal,0.43,8ca9415f,https://fbref.com/req/202302030/images/headshots/8ca9415f_2022.jpg,ST,/en/players/8ca9415f/Felix-Lemarechal,0.08,8ca9415f
Abdallah Sima,BR,/en/players/fdbde523/Abdallah-Sima,0.41,fdbde523,https://fbref.com/req/202302030/images/headshots/fdbde523_2022.jpg,BR,/en/players/fdbde523/Abdallah-Sima,1.41,fdbde523
Gaëtan Laborde,NI,/en/players/7cdda3bf/Gaetan-Laborde,0.41,7cdda3bf,https://fbref.com/req/202302030/images/headshots/7cdda3bf_2022.jpg,NI,/en/players/7cdda3bf/Gaetan-Laborde,1.04,7cdda3bf
Sorba Thomas,NA,/en/players/8725a42e/Sorba-Thomas,0.4,8725a42e,https://fbref.com/req/202302030/images/headshots/8725a42e_2022.jpg,NA,/en/players/8725a42e/Sorba-Thomas,1.64,8725a42e
Paul Joly,AU,/en/players/5b4bc323/Paul-Joly,0.4,5b4bc323,https://fbref.com/req/202302030/images/headshots/5b4bc323_2022.jpg,AU,/en/players/5b4bc323/Paul-Joly,0.28,5b4bc323
Khalil Fayad,MO,/en/players/faf00ab8/Khalil-Fayad,0.39,faf00ab8,https://fbref.com/req/202302030/images/headshots/faf00ab8_2022.jpg,MO,/en/players/faf00ab8/Khalil-Fayad,-0.29,faf00ab8
Bradley Barcola,PA,/en/players/a0d55a09/Bradley-Barcola,0.38,a0d55a09,https://fbref.com/req/202302030/images/headshots/a0d55a09_2022.jpg,PA,/en/players/a0d55a09/Bradley-Barcola,2.69,a0d55a09
Falaye Sacko,MO,/en/players/6388e356/Falaye-Sacko,0.36,6388e356,https://fbref.com/req/202302030/images/headshots/6388e356_2022.jpg,MO,/en/players/6388e356/Falaye-Sacko,-0.15,6388e356
Ki-Jana Hoever,AU,/en/players/9a71e978/Ki-Jana-Hoever,0.34,9a71e978,https://fbref.com/req/202302030/images/headshots/9a71e978_2022.jpg,AU,/en/players/9a71e978/Ki-Jana-Hoever,0.89,9a71e978
Senny Mayulu,PA,/en/players/bac89b96/Senny-Mayulu,0.34,bac89b96,https://fbref.com/req/202302030/images/headshots/bac89b96_2022.jpg,PA,/en/players/bac89b96/Senny-Mayulu,1.26,bac89b96
Adrien Rabiot,MA,/en/players/8794e251/Adrien-Rabiot,0.32,8794e251,https://fbref.com/req/202302030/images/headshots/8794e251_2022.jpg,MA,/en/players/8794e251/Adrien-Rabiot,0.3,8794e251
Facundo Medina,LE,/en/players/6f5ec8bb/Facundo-Medina,0.32,6f5ec8bb,https://fbref.com/req/202302030/images/headshots/6f5ec8bb_2022.jpg,LE,/en/players/6f5ec8bb/Facundo-Medina,-0.39,6f5ec8bb
Massadio Haïdara,BR,/en/players/5167c97e/Massadio-Haidara,0.31,5167c97e,https://fbref.com/req/202302030/images/headshots/5167c97e_2022.jpg,BR,/en/players/5167c97e/Massadio-Haidara,0.32,5167c97e
Adrien Thomasson,LE,/en/players/c76b7567/Adrien-Thomasson,0.31,c76b7567,https://fbref.com/req/202302030/images/headshots/c76b7567_2022.jpg,LE,/en/players/c76b7567/Adrien-Thomasson,-0.89,c76b7567
Rayan Raveloson,AU,/en/players/fb3236a7/Rayan-Raveloson,0.31,fb3236a7,https://fbref.com/req/202302030/images/headshots/fb3236a7_2022.jpg,AU,/en/players/fb3236a7/Rayan-Raveloson,-0.84,fb3236a7
Cristian Cásseres Jr.,TO,/en/players/f86fe8c1/Cristian-Casseres-Jr,0.3,f86fe8c1,https://fbref.com/req/202302030/images/headshots/f86fe8c1_2022.jpg,TO,/en/players/f86fe8c1/Cristian-Casseres-Jr,-0.66,f86fe8c1
Mahdi Camara,BR,/en/players/8577e60a/Mahdi-Camara,0.29,8577e60a,https://fbref.com/req/202302030/images/headshots/8577e60a_2022.jpg,BR,/en/players/8577e60a/Mahdi-Camara,0.15,8577e60a
Shavy Babicka,TO,/en/players/c6f0d5d4/Shavy-Babicka,0.28,c6f0d5d4,https://fbref.com/req/202302030/images/headshots/c6f0d5d4_2022.jpg,TO,/en/players/c6f0d5d4/Shavy-Babicka,1.41,c6f0d5d4
Ümit Akdag,TO,/en/players/d746900e/Umit-Akdag,0.26,d746900e,https://fbref.com/req/202302030/images/headshots/d746900e_2022.jpg,TO,/en/players/d746900e/Umit-Akdag,-0.97,d746900e
Ado Onaiwu,AU,/en/players/ff4df82e/Ado-Onaiwu,0.25,ff4df82e,https://fbref.com/req/202302030/images/headshots/ff4df82e_2022.jpg,AU,/en/players/ff4df82e/Ado-Onaiwu,-0.02,ff4df82e
Ismaël Bennacer,MA,/en/players/db092d3b/Ismael-Bennacer,0.25,db092d3b,https://fbref.com/req/202302030/images/headshots/db092d3b_2022.jpg,MA,/en/players/db092d3b/Ismael-Bennacer,-0.94,db092d3b
Jean-Eudes Aholou,AN,/en/players/48b28bfd/Jean-Eudes-Aholou,0.24,48b28bfd,https://fbref.com/req/202302030/images/headshots/48b28bfd_2022.jpg,AN,/en/players/48b28bfd/Jean-Eudes-Aholou,-0.65,48b28bfd
Josué Casimir,LE,/en/players/481f76cf/Josue-Casimir,0.24,481f76cf,https://fbref.com/req/202302030/images/headshots/481f76cf_2022.jpg,LE,/en/players/481f76cf/Josue-Casimir,1.95,481f76cf
Baptiste Santamaria,NI,/en/players/5e22e2a4/Baptiste-Santamaria,0.24,5e22e2a4,https://fbref.com/req/202302030/images/headshots/5e22e2a4_2022.jpg,NI,/en/players/5e22e2a4/Baptiste-Santamaria,-0.93,5e22e2a4
Baptiste Santamaria,NI,/en/players/5e22e2a4/Baptiste-Santamaria,0.24,5e22e2a4,https://fbref.com/req/202302030/images/headshots/5e22e2a4_2022.jpg,RE,/en/players/5e22e2a4/Baptiste-Santamaria,-1.01,5e22e2a4
Gabriel Gudmundsson,LI,/en/players/d5d22a58/Gabriel-Gudmundsson,0.23,d5d22a58,https://fbref.com/req/202302030/images/headshots/d5d22a58_2022.jpg,LI,/en/players/d5d22a58/Gabriel-Gudmundsson,1.06,d5d22a58
Loïc Nego,LE,/en/players/c3b6fa1e/Loic-Nego,0.23,c3b6fa1e,https://fbref.com/req/202302030/images/headshots/c3b6fa1e_2022.jpg,LE,/en/players/c3b6fa1e/Loic-Nego,1.11,c3b6fa1e
Rémy Cabella,LI,/en/players/148e136f/Remy-Cabella,0.22,148e136f,https://fbref.com/req/202302030/images/headshots/148e136f_2022.jpg,LI,/en/players/148e136f/Remy-Cabella,0.65,148e136f
Nicolas Cozza,NA,/en/players/8f325097/Nicolas-Cozza,0.22,8f325097,https://fbref.com/req/202302030/images/headshots/8f325097_2022.jpg,NA,/en/players/8f325097/Nicolas-Cozza,0.1,8f325097
Lilian Raolisoa,AN,/en/players/79a793b7/Lilian-Raolisoa,0.21,79a793b7,https://fbref.com/req/202302030/images/headshots/79a793b7_2022.jpg,AN,/en/players/79a793b7/Lilian-Raolisoa,0.17,79a793b7
Rabby Nzingoula,MO,/en/players/627c7a3d/Rabby-Nzingoula,0.21,627c7a3d,https://fbref.com/req/202302030/images/headshots/627c7a3d_2022.jpg,MO,/en/players/627c7a3d/Rabby-Nzingoula,-0.16,627c7a3d
Baptiste Santamaria,RE,/en/players/5e22e2a4/Baptiste-Santamaria,0.21,5e22e2a4,https://fbref.com/req/202302030/images/headshots/5e22e2a4_2022.jpg,NI,/en/players/5e22e2a4/Baptiste-Santamaria,-0.93,5e22e2a4
Baptiste Santamaria,RE,/en/players/5e22e2a4/Baptiste-Santamaria,0.21,5e22e2a4,https://fbref.com/req/202302030/images/headshots/5e22e2a4_2022.jpg,RE,/en/players/5e22e2a4/Baptiste-Santamaria,-1.01,5e22e2a4
Lorenz Assignon,RE,/en/players/b026bbf6/Lorenz-Assignon,0.21,b026bbf6,https://fbref.com/req/202302030/images/headshots/b026bbf6_2022.jpg,RE,/en/players/b026bbf6/Lorenz-Assignon,1.79,b026bbf6
Ismaily,LI,/en/players/cf182add/Ismaily,0.19,cf182add,https://fbref.com/req/202302030/images/headshots/cf182add_2022.jpg,LI,/en/players/cf182add/Ismaily,-0.47,cf182add
Jonathan Gradit,LE,/en/players/06c48679/Jonathan-Gradit,0.19,06c48679,https://fbref.com/req/202302030/images/headshots/06c48679_2022.jpg,LE,/en/players/06c48679/Jonathan-Gradit,-1.03,06c48679
Valentín Barco,ST,/en/players/b9f282ec/Valentin-Barco,0.17,b9f282ec,https://fbref.com/req/202302030/images/headshots/b9f282ec_2022.jpg,ST,/en/players/b9f282ec/Valentin-Barco,-0.84,b9f282ec
Caio Henrique Oliveira Silva,MO,/en/players/30af8b93/Caio-Henrique-Oliveira-Silva,0.17,30af8b93,https://fbref.com/req/202302030/images/headshots/30af8b93_2022.jpg,MO,/en/players/30af8b93/Caio-Henrique-Oliveira-Silva,0.38,30af8b93
Aurélio Buta,RE,/en/players/b4705807/Aurelio-Buta,0.16,b4705807,https://fbref.com/req/202302030/images/headshots/b4705807_2022.jpg,RE,/en/players/b4705807/Aurelio-Buta,-0.41,b4705807
Valentin Atangana Edoa,RE,/en/players/6b5edd5d/Valentin-Atangana-Edoa,0.15,6b5edd5d,https://fbref.com/req/202302030/images/headshots/6b5edd5d_2022.jpg,RE,/en/players/6b5edd5d/Valentin-Atangana-Edoa,-0.12,6b5edd5d
Thomas Meunier,LI,/en/players/e162b013/Thomas-Meunier,0.15,e162b013,https://fbref.com/req/202302030/images/headshots/e162b013_2022.jpg,LI,/en/players/e162b013/Thomas-Meunier,-0.05,e162b013
Ismaël Koné,RE,/en/players/e0220b70/Ismael-Kone,0.15,e0220b70,https://fbref.com/req/202302030/images/headshots/e0220b70_2022.jpg,RE,/en/players/e0220b70/Ismael-Kone,-0.09,e0220b70
Ismaël Koné,RE,/en/players/e0220b70/Ismael-Kone,0.15,e0220b70,https://fbref.com/req/202302030/images/headshots/e0220b70_2022.jpg,MA,/en/players/e0220b70/Ismael-Kone,-0.95,e0220b70
Malick Fofana,LY,/en/players/8236f673/Malick-Fofana,0.13,8236f673,https://fbref.com/req/202302030/images/headshots/8236f673_2022.jpg,LY,/en/players/8236f673/Malick-Fofana,2.9,8236f673
M'Bala Nzola,LE,/en/players/a4948e67/MBala-Nzola,0.13,a4948e67,https://fbref.com/req/202302030/images/headshots/a4948e67_2022.jpg,LE,/en/players/a4948e67/MBala-Nzola,0.59,a4948e67
Jonathan David,LI,/en/players/ce50fd99/Jonathan-David,0.12,ce50fd99,https://fbref.com/req/202302030/images/headshots/ce50fd99_2022.jpg,LI,/en/players/ce50fd99/Jonathan-David,0.13,ce50fd99
Louis Mouton,SA,/en/players/c37823fe/Louis-Mouton,0.12,c37823fe,https://fbref.com/req/202302030/images/headshots/c37823fe_2022.jpg,SA,/en/players/c37823fe/Louis-Mouton,-0.31,c37823fe
Hamzat Ojediran,LE,/en/players/25124a21/Hamzat-Ojediran,0.11,25124a21,https://fbref.com/req/202302030/images/headshots/25124a21_2022.jpg,LE,/en/players/25124a21/Hamzat-Ojediran,-0.92,25124a21
Khvicha Kvaratskhelia,PA,/en/players/dea88efd/Khvicha-Kvaratskhelia,0.11,dea88efd,https://fbref.com/req/202302030/images/headshots/dea88efd_2022.jpg,PA,/en/players/dea88efd/Khvicha-Kvaratskhelia,0.44,dea88efd
Adrien Truffert,RE,/en/players/5d0e0a1f/Adrien-Truffert,0.11,5d0e0a1f,https://fbref.com/req/202302030/images/headshots/5d0e0a1f_2022.jpg,RE,/en/players/5d0e0a1f/Adrien-Truffert,0.37,5d0e0a1f
Ludovic Ajorque,BR,/en/players/462475ed/Ludovic-Ajorque,0.11,462475ed,https://fbref.com/req/202302030/images/headshots/462475ed_2022.jpg,BR,/en/players/462475ed/Ludovic-Ajorque,-0.78,462475ed
Mathias Pereira Lage,BR,/en/players/8846a40f/Mathias-Pereira-Lage,0.1,8846a40f,https://fbref.com/req/202302030/images/headshots/8846a40f_2022.jpg,BR,/en/players/8846a40f/Mathias-Pereira-Lage,0.25,8846a40f
Lilian Brassier,RE,/en/players/5b146df3/Lilian-Brassier,0.1,5b146df3,https://fbref.com/req/202302030/images/headshots/5b146df3_2022.jpg,RE,/en/players/5b146df3/Lilian-Brassier,-0.23,5b146df3
Lilian Brassier,RE,/en/players/5b146df3/Lilian-Brassier,0.1,5b146df3,https://fbref.com/req/202302030/images/headshots/5b146df3_2022.jpg,MA,/en/players/5b146df3/Lilian-Brassier,-0.85,5b146df3
Hans Hateboer,RE,/en/players/3b333ac3/Hans-Hateboer,0.08,3b333ac3,https://fbref.com/req/202302030/images/headshots/3b333ac3_2022.jpg,RE,/en/players/3b333ac3/Hans-Hateboer,-0.38,3b333ac3
Ainsley Maitland-Niles,LY,/en/players/e3a5814e/Ainsley-Maitland-Niles,0.08,e3a5814e,https://fbref.com/req/202302030/images/headshots/e3a5814e_2022.jpg,LY,/en/players/e3a5814e/Ainsley-Maitland-Niles,-0.32,e3a5814e
André Ayew,LE,/en/players/5dbefa9d/Andre-Ayew,0.07,5dbefa9d,https://fbref.com/req/202302030/images/headshots/5dbefa9d_2022.jpg,LE,/en/players/5dbefa9d/Andre-Ayew,-0.67,5dbefa9d
Gabriel Suazo,TO,/en/players/39b326ed/Gabriel-Suazo,0.06,39b326ed,https://fbref.com/req/202302030/images/headshots/39b326ed_2022.jpg,TO,/en/players/39b326ed/Gabriel-Suazo,0.04,39b326ed
Zakaria Aboukhlal,TO,/en/players/c2a6033c/Zakaria-Aboukhlal,0.06,c2a6033c,https://fbref.com/req/202302030/images/headshots/c2a6033c_2022.jpg,TO,/en/players/c2a6033c/Zakaria-Aboukhlal,0.53,c2a6033c
Sinaly Diomande,AU,/en/players/6de23ab0/Sinaly-Diomande,0.06,6de23ab0,https://fbref.com/req/202302030/images/headshots/6de23ab0_2022.jpg,AU,/en/players/6de23ab0/Sinaly-Diomande,-1.31,6de23ab0
Mama Samba Baldé,BR,/en/players/fb14aa28/Mama-Samba-Balde,0.06,fb14aa28,https://fbref.com/req/202302030/images/headshots/fb14aa28_2022.jpg,BR,/en/players/fb14aa28/Mama-Samba-Balde,1.71,fb14aa28
Mama Samba Baldé,BR,/en/players/fb14aa28/Mama-Samba-Balde,0.06,fb14aa28,https://fbref.com/req/202302030/images/headshots/fb14aa28_2022.jpg,LY,/en/players/fb14aa28/Mama-Samba-Balde,0.51,fb14aa28
Antoine Joujou,LE,/en/players/f9124307/Antoine-Joujou,0.03,f9124307,https://fbref.com/req/202302030/images/headshots/f9124307_2022.jpg,LE,/en/players/f9124307/Antoine-Joujou,2.93,f9124307
Mohammed Salisu,MO,/en/players/0b33f6ad/Mohammed-Salisu,0.03,0b33f6ad,https://fbref.com/req/202302030/images/headshots/0b33f6ad_2022.jpg,MO,/en/players/0b33f6ad/Mohammed-Salisu,-1.1,0b33f6ad
Krépin Diatta,MO,/en/players/8104e41e/Krepin-Diatta,0.03,8104e41e,https://fbref.com/req/202302030/images/headshots/8104e41e_2022.jpg,MO,/en/players/8104e41e/Krepin-Diatta,0.39,8104e41e
Jordan Teze,MO,/en/players/82e9b1bb/Jordan-Teze,0.02,82e9b1bb,https://fbref.com/req/202302030/images/headshots/82e9b1bb_2022.jpg,MO,/en/players/82e9b1bb/Jordan-Teze,-0.26,82e9b1bb
Tanner Tessmann,LY,/en/players/ac277993/Tanner-Tessmann,0.02,ac277993,https://fbref.com/req/202302030/images/headshots/ac277993_2022.jpg,LY,/en/players/ac277993/Tanner-Tessmann,-0.87,ac277993
Nuno Mendes,PA,/en/players/f20e4cc9/Nuno-Mendes,0.02,f20e4cc9,https://fbref.com/req/202302030/images/headshots/f20e4cc9_2022.jpg,PA,/en/players/f20e4cc9/Nuno-Mendes,-0.03,f20e4cc9
