player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Brais Méndez,RE,/en/players/c9e39d91/Brais-Mendez,1.04,c9e39d91,https://fbref.com/req/202302030/images/headshots/c9e39d91_2022.jpg,RE,/en/players/c9e39d91/Brais-Mendez,0.0,c9e39d91
Pablo Ibáñez,OS,/en/players/3701906c/Pablo-Ibanez,1.03,3701906c,https://fbref.com/req/202302030/images/headshots/3701906c_2022.jpg,OS,/en/players/3701906c/Pablo-Ibanez,-0.08,3701906c
Denis Suárez,VI,/en/players/12c50af5/Denis-Suarez,1.03,12c50af5,https://fbref.com/req/202302030/images/headshots/12c50af5_2022.jpg,VI,/en/players/12c50af5/Denis-Suarez,1.24,12c50af5
Roberto Navarro,MA,/en/players/c997b942/Roberto-Navarro,1.01,c997b942,https://fbref.com/req/202302030/images/headshots/c997b942_2022.jpg,MA,/en/players/c997b942/Roberto-Navarro,1.27,c997b942
Antoine Griezmann,AT,/en/players/df69b544/Antoine-Griezmann,1.01,df69b544,https://fbref.com/req/202302030/images/headshots/df69b544_2022.jpg,AT,/en/players/df69b544/Antoine-Griezmann,-0.07,df69b544
Irvin Cardona,ES,/en/players/5e080f73/Irvin-Cardona,0.99,5e080f73,https://fbref.com/req/202302030/images/headshots/5e080f73_2022.jpg,ES,/en/players/5e080f73/Irvin-Cardona,1.43,5e080f73
Javier Guerra,VA,/en/players/3828f130/Javier-Guerra,0.99,3828f130,https://fbref.com/req/202302030/images/headshots/3828f130_2022.jpg,VA,/en/players/3828f130/Javier-Guerra,-0.28,3828f130
Kiké,AL,/en/players/e897d8ba/Kike,0.97,e897d8ba,https://fbref.com/req/202302030/images/headshots/e897d8ba_2022.jpg,AL,/en/players/e897d8ba/Kike,-0.42,e897d8ba
Robert Lewandowski,BA,/en/players/8d78e732/Robert-Lewandowski,0.97,8d78e732,https://fbref.com/req/202302030/images/headshots/8d78e732_2022.jpg,BA,/en/players/8d78e732/Robert-Lewandowski,0.05,8d78e732
Manu Morlanes,MA,/en/players/a0255c67/Manu-Morlanes,0.96,a0255c67,https://fbref.com/req/202302030/images/headshots/a0255c67_2022.jpg,MA,/en/players/a0255c67/Manu-Morlanes,-0.34,a0255c67
Ander Barrenetxea,RE,/en/players/200e89e1/Ander-Barrenetxea,0.95,200e89e1,https://fbref.com/req/202302030/images/headshots/200e89e1_2022.jpg,RE,/en/players/200e89e1/Ander-Barrenetxea,1.19,200e89e1
